date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:01:04	115679/115679	---M--	200	added ('OK')	image/jpeg	etag:%221c3df-64cfe291f46ff%22	http://localhost/Template3/wp-content/uploads/2026/03/Creative-2.jpg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/Creative-2.jpg	(from http://localhost/Template3/)
01:01:29	152057/152057	---M--	200	added ('OK')	image/jpeg	etag:%22251f9-64cfe29381a9b%22	http://localhost/Template3/wp-content/uploads/2026/03/Creative-3.jpg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/Creative-3.jpg	(from http://localhost/Template3/)
01:01:40	71891/71891	---M--	200	added ('OK')	image/jpeg	etag:%22118d3-64cd70381f808%22	http://localhost/Template3/wp-content/uploads/2026/03/arsitektur.jpg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/arsitektur.jpg	(from http://localhost/Template3/)
01:02:02	130275/130275	---M--	200	added ('OK')	image/jpeg	etag:%221fce3-64cd7034f44f1%22	http://localhost/Template3/wp-content/uploads/2026/03/architect.original.jpg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/architect.original.jpg	(from http://localhost/Template3/)
01:02:09	46156/46156	---M--	200	added ('OK')	image/webp	etag:%22b44c-64cd7035d37fd%22	http://localhost/Template3/wp-content/uploads/2026/03/depositphotos_320631952-stock-photo-modern-european-building-white-building.webp	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/depositphotos_320631952-stock-photo-modern-european-building-white-building.webp	(from http://localhost/Template3/)
01:03:38	1500869/1500869	---M--	200	added ('OK')	image/png	etag:%2216e6c5-64cfdded679b5%22	http://localhost/Template3/wp-content/uploads/2026/03/9898.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/9898.png	(from http://localhost/Template3/)
01:04:25	835834/835834	---M--	200	added ('OK')	image/jpeg	etag:%22cc0fa-64cd70369a38a%22	http://localhost/Template3/wp-content/uploads/2026/03/deconstructivism.jpeg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/deconstructivism.jpg	(from http://localhost/Template3/)
01:04:25	288074/288074	---M--	200	added ('OK')	image/png	etag:%224654a-64cd632ec94fc%22	http://localhost/Template3/wp-content/uploads/2026/03/experince-women.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/experince-women.png	(from http://localhost/Template3/)
01:04:31	2292253/2292253	---M--	200	added ('OK')	image/png	etag:%2222fa1d-64cfd72ea401d%22	http://localhost/Template3/wp-content/uploads/2026/03/Gemini_Generated_Image_hxaocz000000000.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/Gemini_Generated_Image_hxaocz000000000.png	(from http://localhost/Template3/)
01:04:35	64269/64269	---M--	200	added ('OK')	image/png	etag:%22fb0d-64cd633210103%22	http://localhost/Template3/wp-content/uploads/2026/03/bonnie.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/bonnie.png	(from http://localhost/Template3/)
01:04:36	1959/1959	---M--	200	added ('OK')	image/svg+xml	etag:%227a7-64cfe26992ce1%22	http://localhost/Template3/wp-content/uploads/2026/03/d35744173334eb685e753c5081e210c9.svg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/d35744173334eb685e753c5081e210c9.svg	(from http://localhost/Template3/)
01:04:36	2591/2591	---M--	200	added ('OK')	image/svg+xml	etag:%22a1f-64cfe26a939ff%22	http://localhost/Template3/wp-content/uploads/2026/03/0644eef192d0a50080e96340b3a495cb.svg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/0644eef192d0a50080e96340b3a495cb.svg	(from http://localhost/Template3/)
01:04:36	3154/3154	---M--	200	added ('OK')	image/svg+xml	etag:%22c52-64cfe26b8a0b6%22	http://localhost/Template3/wp-content/uploads/2026/03/3d906996d7f5a4b1f9b8b2b796fa72a3.svg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/3d906996d7f5a4b1f9b8b2b796fa72a3.svg	(from http://localhost/Template3/)
01:04:39	15878/15878	---M--	200	added ('OK')	image/png	etag:%223e06-64cfe28775999%22	http://localhost/Template3/wp-content/uploads/2026/03/Emily-Johnson.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/Emily-Johnson.png	(from http://localhost/Template3/)
01:04:43	22885/22885	---M--	200	added ('OK')	image/jpeg	etag:%225965-64cfe2889786a%22	http://localhost/Template3/wp-content/uploads/2026/03/David-Thompson.jpg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/David-Thompson.jpg	(from http://localhost/Template3/)
01:04:45	10342/10342	---M--	200	added ('OK')	image/png	etag:%222866-64cfe28ad6fd1%22	http://localhost/Template3/wp-content/uploads/2026/03/6811b445fe9ff2a4b1a3ce5a99d3a9e3.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/6811b445fe9ff2a4b1a3ce5a99d3a9e3.png	(from http://localhost/Template3/)
01:05:12	1854600/1854600	---M--	200	added ('OK')	image/png	etag:%221c4c88-64cd742f85454%22	http://localhost/Template3/wp-content/uploads/2026/03/Gemini_Generated_Image_qzakqvqzakqvqzak-1-1.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/Gemini_Generated_Image_qzakqvqzakqvqzak-1-1.png	(from http://localhost/Template3/)
01:05:13	5512/5512	---M--	200	added ('OK')	text/javascript	etag:%221588-64e29ffba5f0a%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/extra/imagesloaded.pkgd.min.js?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/extra/imagesloaded.pkgd.mine434.js	(from http://localhost/Template3/)
01:05:19	35287/35287	---M--	200	added ('OK')	text/javascript	etag:%2289d7-64e29ffba64ed%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/extra/isotope.pkgd.js?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/extra/isotope.pkgde434.js	(from http://localhost/Template3/)
01:05:22	13625/13625	---M--	200	added ('OK')	text/javascript	etag:%223539-64e29ffba98a3%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/extra/packery-mode.pkgd.min.js?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/extra/packery-mode.pkgd.mine434.js	(from http://localhost/Template3/)
01:05:22	3707/3707	---M--	200	added ('OK')	text/javascript	etag:%22e7b-64e29ffbbf1f7%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/main/plus-form/plus-form-widget.min.js?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/main/plus-form/plus-form-widget.mine434.js	(from http://localhost/Template3/)
01:05:23	2747/2747	---M--	200	added ('OK')	text/javascript	etag:%22abb-64e29ffbc3a5f%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/main/stylist-list/plus-stylist-list.min.js?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/main/stylist-list/plus-stylist-list.mine434.js	(from http://localhost/Template3/)
01:05:24	4871/4871	---M--	200	added ('OK')	text/javascript	etag:%221307-64e29ffbbdbe6%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/main/navigation-menu-lite/plus-nav-menu-lite.min.js?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/main/navigation-menu-lite/plus-nav-menu-lite.mine434.js	(from http://localhost/Template3/)
01:05:25	2148/2148	---M--	200	added ('OK')	text/javascript	etag:%22864-64e29ffba8704%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/extra/numscroller.js?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/extra/numscrollere434.js	(from http://localhost/Template3/)
01:05:26	6648/6648	---M--	200	added ('OK')	text/javascript	etag:%2219f8-64e29ffbc0199%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/main/posts-listing/plus-posts-listing.min.js?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/main/posts-listing/plus-posts-listing.mine434.js	(from http://localhost/Template3/)
01:05:27	5722/5722	---M--	200	added ('OK')	text/javascript	etag:%22165a-64e29fd482c48%22	http://localhost/Template3/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.35.9	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/js/webpack.runtime.min418a.js	(from http://localhost/Template3/)
01:05:30	363154/363154	---M--	200	added ('OK')	image/png	etag:%2258a92-64cfe26461aca%22	http://localhost/Template3/wp-content/uploads/2026/03/d2780984d87c24935be7b613471d0847.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/d2780984d87c24935be7b613471d0847.png	(from http://localhost/Template3/)
01:05:30	402757/402757	---M--	200	added ('OK')	image/png	etag:%2262545-64cfe25656c79%22	http://localhost/Template3/wp-content/uploads/2026/03/1c93f1a39b58450bfa31af3148e75010.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/1c93f1a39b58450bfa31af3148e75010.png	(from http://localhost/Template3/)
01:05:33	21464/21464	---M--	200	added ('OK')	text/javascript	etag:%2253d8-64cd5e74c315e%22	http://localhost/Template3/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-includes/js/jquery/ui/core.minb37e.js	(from http://localhost/Template3/)
01:05:35	50503/50503	---M--	200	added ('OK')	text/javascript	etag:%22c547-64e29fd419cad%22	http://localhost/Template3/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.35.9	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/js/frontend-modules.min418a.js	(from http://localhost/Template3/)
01:05:36	31928/31928	---M--	200	added ('OK')	text/javascript	etag:%227cb8-64e29fd4192e5%22	http://localhost/Template3/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.35.9	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/js/frontend.min418a.js	(from http://localhost/Template3/)
01:05:38	15408/15408	---M--	200	added ('OK')	text/javascript	etag:%223c30-64e29ff0bcdef%22	http://localhost/Template3/wp-content/plugins/royal-elementor-addons/assets/js/lib/jarallax/jarallax.min.js?ver=1.12.7	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/royal-elementor-addons/assets/js/lib/jarallax/jarallax.minf184.js	(from http://localhost/Template3/)
01:05:41	17272/17272	---M--	200	added ('OK')	text/javascript	etag:%224378-64e29ff0c0d9e%22	http://localhost/Template3/wp-content/plugins/royal-elementor-addons/assets/js/lib/parallax/parallax.min.js?ver=1.0	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/royal-elementor-addons/assets/js/lib/parallax/parallax.min5152.js	(from http://localhost/Template3/)
01:05:42	1830/1830	---M--	200	added ('OK')	text/javascript	etag:%22726-64cd60d78a0dc%22	http://localhost/Template3/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=3.4.6	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/themes/hello-elementor/assets/js/hello-frontend9bf7.js	(from http://localhost/Template3/)
01:05:42	527/527	---M--	200	added ('OK')	text/javascript	etag:%2220f-64e29ffc004d6%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/modules/extensions/equal-height/plus-equal-height.min.js?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/modules/extensions/equal-height/plus-equal-height.mine434.js	(from http://localhost/Template3/)
01:05:42	43009/43009	---M--	200	added ('OK')	text/javascript	etag:%22a801-64e29ff0c1386%22	http://localhost/Template3/wp-content/plugins/royal-elementor-addons/assets/js/lib/particles/particles.js?ver=3.0.6	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/royal-elementor-addons/assets/js/lib/particles/particles7c45.js	(from http://localhost/Template3/)
01:05:46	22304/22304	---M--	200	added ('OK')	text/javascript	etag:%225720-64e29ff0b6e82%22	http://localhost/Template3/wp-content/plugins/royal-elementor-addons/assets/js/lib/dompurify/dompurify.min.js?ver=3.0.6	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/royal-elementor-addons/assets/js/lib/dompurify/dompurify.min7c45.js	(from http://localhost/Template3/)
01:05:48	11524/11524	---M--	200	added ('OK')	text/javascript	etag:%222d04-64e29ff0c8da0%22	http://localhost/Template3/wp-content/plugins/royal-elementor-addons/assets/js/modal-popups.min.js?ver=1.7.1053	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/royal-elementor-addons/assets/js/modal-popups.min5bb8.js	(from http://localhost/Template3/)
01:05:50	27356/27356	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Apr%202026%2018:05:48%20GMT	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/plugins/the-plus-addons-for-elementor-page-builder/assets/images/info-box/hexagon-shape.svg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/plugins/the-plus-addons-for-elementor-page-builder/assets/images/info-box/hexagon-shape.svg	(from http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/number-counter/plus-nc.css?ver=6.4.11)
01:05:51	416103/416103	---M--	200	added ('OK')	image/png	etag:%2265967-64cfe2978ce67%22	http://localhost/Template3/wp-content/uploads/2026/03/c98b35ec1088ca695f6e2e0f7eac5dde.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/c98b35ec1088ca695f6e2e0f7eac5dde.png	(from http://localhost/Template3/)
01:05:52	27356/27356	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Apr%202026%2018:05:50%20GMT	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/plugins/the-plus-addons-for-elementor-page-builder/assets/images/info-box/pentagon-shape.svg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/plugins/the-plus-addons-for-elementor-page-builder/assets/images/info-box/pentagon-shape.svg	(from http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/number-counter/plus-nc.css?ver=6.4.11)
01:05:54	27356/27356	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Apr%202026%2018:05:52%20GMT	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/plugins/the-plus-addons-for-elementor-page-builder/assets/images/info-box/square-rotate.svg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/plugins/the-plus-addons-for-elementor-page-builder/assets/images/info-box/square-rotate.svg	(from http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/number-counter/plus-nc.css?ver=6.4.11)
01:05:55	143709/143709	---M--	200	added ('OK')	text/javascript	etag:%222315d-64e29fd4f0b61%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from http://localhost/Template3/)
01:06:12	105172/105172	---M--	200	added ('OK')	font/woff2	etag:%2219ad4-64e29fd4c11b3%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.47.0	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.woff2	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
01:06:16	129620/129620	---M--	200	added ('OK')	font/woff	etag:%221fa54-64e29fd4bd6be%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.47.0	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.woff	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
01:06:17	361523/361523	---M--	200	added ('OK')	image/svg+xml	etag:%2258433-64e29fd4bcac6%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.47.0	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.svg	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
01:06:27	274541/274541	---M--	200	added ('OK')	text/javascript	etag:%224306d-64e29ff0b388d%22	http://localhost/Template3/wp-content/plugins/royal-elementor-addons/assets/js/frontend.min.js?ver=1.7.1053	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/royal-elementor-addons/assets/js/frontend.min5bb8.js	(from http://localhost/Template3/)
01:06:33	235564/235564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223982c-64e29fd4b9cee%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.47.0	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.eot	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
01:06:43	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-64e29fd4d7a19%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:06:46	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2213ecc-64e29fd4dc301%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:06:50	235404/235404	---M--	200	added ('OK')	font/ttf	etag:%223978c-64e29fd4bd6be%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.47.0	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.ttf	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
01:06:51	749223/749223	---M--	200	added ('OK')	image/svg+xml	etag:%22b6ea7-64e29fd4d9d62%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:06:52	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-64e29fd4d7a19%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:06:55	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-64e29fd4dda8f%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:06:57	16276/16276	---M--	200	added ('OK')	font/woff	etag:%223f94-64e29fd4dd6a5%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:06:58	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-64e29fd4dc8eb%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:06:59	97804/97804	---M--	200	added ('OK')	font/woff	etag:%2217e0c-64e29fd4db4f5%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:06:59	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-64e29fd4dccd2%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:07:03	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-64e29fd4dc8eb%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:07:04	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2283c8-64e29fd4dd2b4%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:07:11	151368/151368	---M--	200	added ('OK')	font/ttf	etag:%2224f48-64e29fd4db106%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:07:16	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-64e29fd4e25a9%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:07:28	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-64e29fd4e21b9%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:07:28	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-64e29fd4e0d73%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:07:33	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-64e29fd4de64b%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:07:37	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-64e29fd4de64b%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:07:39	2186/2186	---M--	200	added ('OK')	application/json	date:Mon,%2013%20Apr%202026%2018:07:37%20GMT	http://localhost/Template3/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FTemplate3%2Fblog%2F	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-json/oembed/1.0/embedc33b.json	(from http://localhost/Template3/blog/)
01:07:40	2333/2333	---M--	200	added ('OK')	text/xml	date:Mon,%2013%20Apr%202026%2018:07:39%20GMT	http://localhost/Template3/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FTemplate3%2Fblog%2F&format=xml	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-json/oembed/1.0/embed9814	(from http://localhost/Template3/blog/)
